Epoch;DataIndex;Error;LearningRate;ElapsedSeconds
1;4876;2.2913082;0.01;20.141653
1;4882;2.3620584;0.01;20.141905
1;4888;2.4197683;0.01;20.144066
1;4858;2.077735;0.01;20.148895
1;4864;2.2665474;0.01;20.160433
1;4871;2.0534632;0.01;20.165329
1;4894;2.2271957;0.01;20.165386
1;4853;2.4158714;0.01;20.168684
1;4877;2.1490886;0.01;20.170193
1;4859;2.1628451;0.01;20.17646
1;4889;2.3363376;0.01;20.183067
1;4865;2.1189039;0.01;20.194435
1;4895;2.3812158;0.01;20.195955
1;4883;2.3684797;0.01;20.197382
1;4854;2.4237604;0.01;20.198597
1;4872;2.4210727;0.01;20.199112
1;4878;2.4005792;0.01;20.203411
1;4860;2.5936253;0.01;20.208797
1;4890;2.1091008;0.01;20.215971
1;4866;2.2197235;0.01;20.226725
1;4884;2.2853541;0.01;20.228188
1;4896;2.272428;0.01;20.228565
1;4855;2.4286206;0.01;20.229427
1;4873;2.4461775;0.01;20.23106
1;4879;2.103937;0.01;20.234983
1;4861;2.3773954;0.01;20.239855
1;4891;2.380227;0.01;20.243305
1;4897;2.0124793;0.01;20.245901
1;4867;2.2488713;0.01;20.249916
1;4885;2.2796009;0.01;20.25528
1;4898;2.2944212;0.01;20.256512
1;4899;2.3521826;0.01;20.271246
1;4900;2.3607826;0.01;20.306976
1;4918;2.243395;0.01;20.307089
1;4924;2.1483219;0.01;20.30713
1;4906;2.2618847;0.01;20.307602
1;4936;2.5095444;0.01;20.30835
1;4912;2.3596284;0.01;20.308416
1;4930;2.5216506;0.01;20.308538
1;4942;2.30396;0.01;20.311663
1;4901;2.2145953;0.01;20.335115
1;4919;2.156505;0.01;20.336424
1;4925;2.398126;0.01;20.337162
1;4937;2.3443818;0.01;20.337315
1;4907;2.3252897;0.01;20.337637
1;4913;2.2453804;0.01;20.340714
1;4931;2.2932727;0.01;20.340807
1;4943;2.237629;0.01;20.343004
1;4902;2.1077278;0.01;20.36418
1;4920;2.1251154;0.01;20.366373
1;4932;2.310592;0.01;20.366734
1;4938;2.3522193;0.01;20.368792
1;4908;2.2118266;0.01;20.369242
1;4944;2.2100334;0.01;20.37474
1;4914;2.1514866;0.01;20.389423
1;4926;2.3118002;0.01;20.391594
1;4903;2.3213577;0.01;20.393305
1;4921;2.1168451;0.01;20.396088
1;4933;2.26821;0.01;20.396826
1;4909;2.2706447;0.01;20.398697
1;4939;2.2338946;0.01;20.398756
1;4945;2.0897527;0.01;20.413563
1;4915;2.2438293;0.01;20.419937
1;4927;2.293352;0.01;20.420792
1;4904;2.3241215;0.01;20.423742
1;4922;2.2673404;0.01;20.426376
1;4934;2.0143929;0.01;20.429823
1;4910;2.325035;0.01;20.43686
1;4946;2.3748226;0.01;20.444237
1;4916;2.3975754;0.01;20.449846
1;4923;2.2607863;0.01;20.456436
1;4940;2.1924813;0.01;20.45901
1;4928;2.1393602;0.01;20.459452
1;4905;2.237354;0.01;20.459581
1;4935;1.9735239;0.01;20.462454
1;4911;2.1072302;0.01;20.468704
1;4947;2.053651;0.01;20.475117
1;4948;2.272458;0.01;20.478416
1;4941;2.44434;0.01;20.479422
1;4917;2.3407545;0.01;20.480572
1;4929;2.1140828;0.01;20.482203
1;4949;2.3380806;0.01;20.494303
1;4974;2.3579195;0.01;20.528
1;4950;2.4772294;0.01;20.528076
1;4986;1.9776783;0.01;20.528667
1;4980;2.2036736;0.01;20.528849
1;4962;2.1714945;0.01;20.529167
1;4968;2.3825612;0.01;20.529419
1;4956;2.1740997;0.01;20.530165
1;4992;2.0117247;0.01;20.533163
1;4975;2.2543187;0.01;20.55796
1;4963;2.3290613;0.01;20.558294
1;4981;1.9535276;0.01;20.559053
1;4987;2.2747009;0.01;20.559483
1;4969;2.1463037;0.01;20.560629
1;4957;2.2331157;0.01;20.56082
1;4993;2.157832;0.01;20.565706
1;4951;2.295062;0.01;20.572844
1;4976;2.2781572;0.01;20.58496
1;4982;2.2413604;0.01;20.588917
1;4958;2.5390918;0.01;20.59154
1;4964;2.0227082;0.01;20.594324
1;4988;2.373988;0.01;20.59799
1;4970;2.1428778;0.01;20.601553
1;4994;2.2200346;0.01;20.61818
1;4952;2.281404;0.01;20.61868
1;4959;2.2652984;0.01;20.622725
1;4965;2.1701293;0.01;20.625523
1;4977;2.2242272;0.01;20.626244
1;4971;2.1477475;0.01;20.634216
1;4989;2.2206266;0.01;20.64527
1;4983;2.5133877;0.01;20.65071
1;4995;2.3649504;0.01;20.653534
1;4960;2.475971;0.01;20.663113
1;4972;2.4134471;0.01;20.663155
1;4953;2.1461508;0.01;20.664925
1;4978;2.4585292;0.01;20.666113
1;4966;2.403221;0.01;20.667053
1;4990;2.5429556;0.01;20.676197
1;4984;2.195115;0.01;20.679483
1;4996;2.0120018;0.01;20.687895
1;4961;1.9613656;0.01;20.694784
1;4973;2.2359812;0.01;20.696339
1;4979;2.293026;0.01;20.696789
1;4954;2.4733398;0.01;20.696869
1;4967;2.2043855;0.01;20.69849
1;4991;2.2596185;0.01;20.702955
1;4985;2.4250505;0.01;20.708128
1;4997;2.217047;0.01;20.712349
1;4998;2.524668;0.01;20.71599
1;4955;2.181229;0.01;20.716578
1;4999;2.2684333;0.01;20.731117
1;5036;2.538146;0.01;20.766144
1;5042;2.277295;0.01;20.766441
1;5012;2.0577545;0.01;20.766851
1;5018;2.1836863;0.01;20.767326
1;5030;2.6543097;0.01;20.767603
1;5000;2.1606681;0.01;20.768194
1;5006;2.2260954;0.01;20.768282
1;5024;2.3020556;0.01;20.770327
1;5013;2.178257;0.01;20.795923
1;5037;2.5840938;0.01;20.796394
1;5043;2.238817;0.01;20.796453
1;5019;2.5507703;0.01;20.796719
1;5001;2.1435459;0.01;20.796936
1;5031;2.296769;0.01;20.797274
1;5007;2.3683622;0.01;20.797848
1;5025;2.326339;0.01;20.800123
1;5020;2.4332168;0.01;20.828606
1;5044;2.6194265;0.01;20.829094
1;5014;2.0398674;0.01;20.829441
1;5032;2.1661882;0.01;20.83016
1;5026;2.3335688;0.01;20.830206
1;5008;2.2425838;0.01;20.830454
1;5038;2.3426769;0.01;20.841005
1;5002;2.2672858;0.01;20.843367
1;5027;2.3125358;0.01;20.85904
1;5009;2.1932926;0.01;20.85956
1;5045;2.1535165;0.01;20.85959
1;5033;2.305402;0.01;20.860249
1;5039;2.3289366;0.01;20.871042
1;5021;2.5754902;0.01;20.872494
1;5003;2.2222261;0.01;20.87471
1;5015;2.2899284;0.01;20.88146
1;5010;2.2103612;0.01;20.89083
1;5034;2.276661;0.01;20.893583
1;5028;2.3117063;0.01;20.89416
1;5046;2.2070572;0.01;20.90468
1;5004;2.248394;0.01;20.904747
1;5022;2.6099594;0.01;20.905416
1;5040;2.2311192;0.01;20.905558
1;5016;2.205415;0.01;20.914541
1;5011;2.2809155;0.01;20.919802
1;5035;2.1556036;0.01;20.92476
1;5029;2.7313712;0.01;20.925774
1;5023;2.1797934;0.01;20.92974
1;5047;1.9505519;0.01;20.930342
1;5005;2.1981945;0.01;20.933771
1;5041;2.1533847;0.01;20.937078
1;5017;2.488315;0.01;20.939247
1;5048;2.2801592;0.01;20.94208
1;5049;2.3084853;0.01;20.956944
1;5050;2.0690868;0.01;20.990454
1;5062;2.1826253;0.01;20.991806
1;5086;2.1308627;0.01;20.99185
1;5068;2.402723;0.01;20.991991
1;5080;2.3909888;0.01;20.992323
1;5056;2.1826463;0.01;20.992645
1;5074;2.0553486;0.01;20.993095
1;5092;2.2679906;0.01;20.994513
1;5051;2.0443957;0.01;21.018719
1;5087;2.3378053;0.01;21.020044
1;5063;2.449859;0.01;21.020432
1;5057;2.329594;0.01;21.021421
1;5069;2.2212825;0.01;21.021801
1;5081;2.0836933;0.01;21.023495
1;5075;2.3234596;0.01;21.023563
1;5093;1.9871061;0.01;21.02889
1;5052;1.9713614;0.01;21.050812
1;5076;2.3887057;0.01;21.05129
1;5058;2.238068;0.01;21.05242
1;5070;2.2233496;0.01;21.05343
1;5082;2.2149503;0.01;21.054407
1;5088;1.9267702;0.01;21.056051
1;5064;2.252261;0.01;21.067848
1;5094;2.1714847;0.01;21.070549
1;5059;2.37327;0.01;21.0778
1;5077;2.2787411;0.01;21.082058
1;5083;2.3867195;0.01;21.083714
1;5071;2.5734162;0.01;21.08376
1;5089;2.1031826;0.01;21.085442
1;5053;2.2727869;0.01;21.09815
1;5095;2.083988;0.01;21.101185
1;5060;2.1734526;0.01;21.106739
1;5065;2.404558;0.01;21.114883
1;5078;2.0470285;0.01;21.115076
1;5090;2.3564336;0.01;21.115458
1;5084;2.3903651;0.01;21.116064
1;5072;2.0957212;0.01;21.126457
1;5054;2.477446;0.01;21.128223
1;5096;2.376249;0.01;21.133398
1;5061;2.3411243;0.01;21.135933
1;5091;2.3938482;0.01;21.144615
1;5066;2.173265;0.01;21.145302
1;5079;2.2893834;0.01;21.14753
1;5085;2.5961213;0.01;21.148415
1;5073;2.5477283;0.01;21.150269
1;5055;2.1819823;0.01;21.155409
1;5097;2.4037278;0.01;21.15648
1;5098;2.3565817;0.01;21.159042
1;5067;2.1537385;0.01;21.162397
1;5099;2.0165348;0.01;21.173746
1;5106;2.4718096;0.01;21.206802
1;5100;1.9701608;0.01;21.20732
1;5112;2.16515;0.01;21.208265
1;5118;2.393392;0.01;21.208387
1;5136;2.2154503;0.01;21.208754
1;5124;2.155021;0.01;21.208963
1;5130;2.1320019;0.01;21.21011
1;5142;2.2213182;0.01;21.210403
1;5101;2.0259135;0.01;21.23739
1;5119;2.308129;0.01;21.237452
1;5107;2.4592006;0.01;21.238173
1;5125;2.3366945;0.01;21.238688
1;5137;1.9358318;0.01;21.23934
1;5131;2.175515;0.01;21.239447
1;5143;2.189993;0.01;21.241896
1;5113;2.063038;0.01;21.25662
1;5120;2.3131096;0.01;21.26792
1;5108;2.2356148;0.01;21.269533
1;5132;2.0657372;0.01;21.270504
1;5126;2.2304595;0.01;21.271025
1;5102;2.0667877;0.01;21.272326
1;5144;2.3814633;0.01;21.273062
1;5138;2.0566936;0.01;21.274221
1;5114;2.0283036;0.01;21.296291
1;5127;2.20914;0.01;21.298403
1;5109;2.303136;0.01;21.299475
1;5133;2.474216;0.01;21.30173
1;5145;2.1146297;0.01;21.30247
1;5103;2.1435597;0.01;21.303612
1;5121;2.147161;0.01;21.307743
1;5115;2.3219047;0.01;21.326729
1;5128;2.3845322;0.01;21.328695
1;5110;2.2123845;0.01;21.329292
1;5139;2.6790373;0.01;21.331345
1;5146;1.9713463;0.01;21.33262
1;5104;2.3976352;0.01;21.338507
1;5122;2.0656173;0.01;21.34081
1;5134;2.4898667;0.01;21.347439
1;5129;2.2950327;0.01;21.359676
1;5116;2.4678338;0.01;21.360079
1;5111;2.17671;0.01;21.360474
1;5140;2.4878385;0.01;21.361538
1;5147;2.4942846;0.01;21.363201
1;5105;2.2144985;0.01;21.367788
1;5123;2.2186644;0.01;21.372288
1;5141;2.7381053;0.01;21.379345
1;5135;2.4169939;0.01;21.37956
1;5117;2.153786;0.01;21.37963
1;5148;2.213701;0.01;21.382912
1;5149;2.6322095;0.01;21.397648
1;5150;2.3968792;0.01;21.431787
1;5186;2.1262445;0.01;21.431877
1;5168;2.0643373;0.01;21.432081
1;5192;2.182251;0.01;21.432615
1;5162;2.261192;0.01;21.43351
1;5156;2.3281355;0.01;21.435837
1;5180;2.3750894;0.01;21.436533
1;5174;1.9708134;0.01;21.437506
1;5187;2.3023512;0.01;21.459211
1;5169;2.073137;0.01;21.461416
1;5193;2.1253297;0.01;21.461954
1;5163;2.4150245;0.01;21.462723
1;5157;2.160681;0.01;21.465963
1;5175;2.0862446;0.01;21.466774
1;5181;2.3169565;0.01;21.484274
1;5188;2.2589147;0.01;21.485851
1;5151;2.679758;0.01;21.485888
1;5164;2.155232;0.01;21.49094
1;5176;2.388879;0.01;21.49834
1;5170;2.3679924;0.01;21.499647
1;5194;2.2846878;0.01;21.507288
1;5152;2.324342;0.01;21.516338
1;5158;2.0612311;0.01;21.519077
1;5189;2.3125205;0.01;21.530312
1;5165;2.393621;0.01;21.530666
1;5177;2.1752043;0.01;21.53305
1;5171;2.3271267;0.01;21.533688
1;5182;2.3084543;0.01;21.535818
1;5153;2.267879;0.01;21.545649
1;5159;2.6469667;0.01;21.550846
1;5195;2.1054416;0.01;21.551016
1;5190;2.0296578;0.01;21.558613
1;5166;2.2618277;0.01;21.565947
1;5172;2.3584185;0.01;21.567646
1;5178;2.4378927;0.01;21.568483
1;5183;2.3250127;0.01;21.571756
1;5196;2.0410438;0.01;21.580175
1;5160;2.0108273;0.01;21.581223
1;5154;2.2729182;0.01;21.583738
1;5191;2.3678212;0.01;21.590883
1;5167;2.0791094;0.01;21.595682
1;5179;2.2192066;0.01;21.597212
1;5173;2.2623985;0.01;21.600355
1;5184;2.3115044;0.01;21.603909
1;5155;2.2882998;0.01;21.60788
1;5197;2.3433216;0.01;21.609106
1;5161;2.225009;0.01;21.60982
1;5198;2.3036146;0.01;21.613667
1;5185;2.2961636;0.01;21.621273
1;5199;2.202319;0.01;21.629217
1;5206;2.215946;0.01;21.662798
1;5224;2.1841443;0.01;21.663506
1;5200;2.342717;0.01;21.663593
1;5230;2.2556458;0.01;21.664034
1;5212;2.3316145;0.01;21.664198
1;5218;2.3247077;0.01;21.664806
1;5236;2.331283;0.01;21.665638
1;5242;2.2921586;0.01;21.666456
1;5207;2.5907545;0.01;21.691978
1;5201;2.0581763;0.01;21.69298
1;5225;2.2267737;0.01;21.693853
1;5231;2.5274088;0.01;21.694523
1;5213;2.3681328;0.01;21.694855
1;5243;2.2151995;0.01;21.695454
1;5237;2.7142367;0.01;21.698772
1;5219;2.2357144;0.01;21.703402
1;5208;2.1065319;0.01;21.721325
1;5202;2.1421423;0.01;21.722298
1;5244;2.2494805;0.01;21.725245
1;5232;2.4433994;0.01;21.729536
1;5226;2.4575777;0.01;21.730444
1;5214;2.320681;0.01;21.732645
1;5238;2.5133994;0.01;21.745838
1;5220;2.3720767;0.01;21.746113
1;5209;2.2601278;0.01;21.752497
1;5203;2.6308098;0.01;21.752636
1;5233;2.2971017;0.01;21.759087
1;5227;2.1916325;0.01;21.761173
1;5245;2.038672;0.01;21.761889
1;5239;2.2798257;0.01;21.774944
1;5215;2.2631211;0.01;21.779682
1;5204;2.090131;0.01;21.782812
1;5210;1.9488575;0.01;21.78339
1;5234;2.2492313;0.01;21.788958
1;5228;2.2377687;0.01;21.793701
1;5221;2.6979249;0.01;21.794727
1;5246;2.0807948;0.01;21.794748
1;5240;2.3009338;0.01;21.8058
1;5216;2.5718486;0.01;21.809967
1;5205;2.3175929;0.01;21.813225
1;5211;2.3981628;0.01;21.815386
1;5235;2.335293;0.01;21.820127
1;5229;2.1563613;0.01;21.822521
1;5247;2.0896592;0.01;21.825928
1;5222;2.3656843;0.01;21.826344
1;5217;2.3424382;0.01;21.829931
1;5241;2.6605868;0.01;21.835993
1;5248;2.190684;0.01;21.83865
1;5223;2.6722379;0.01;21.84148
1;5249;2.2969327;0.01;21.853304
1;5280;2.1808798;0.01;21.886482
1;5250;2.166683;0.01;21.888674
1;5268;2.2219543;0.01;21.888811
1;5262;2.1655586;0.01;21.890188
1;5274;2.3409424;0.01;21.89023
1;5256;2.3720102;0.01;21.890917
1;5292;2.1882765;0.01;21.891533
1;5286;2.2292926;0.01;21.891544
1;5281;2.16498;0.01;21.91468
1;5251;2.1828876;0.01;21.91732
1;5269;2.7625375;0.01;21.917334
1;5263;2.2094495;0.01;21.920279
1;5275;2.2804286;0.01;21.921238
1;5257;2.4398377;0.01;21.92132
1;5293;2.378475;0.01;21.924726
1;5287;2.3401084;0.01;21.929914
1;5282;2.3509605;0.01;21.943941
1;5270;2.2690456;0.01;21.947073
1;5258;2.560059;0.01;21.949001
1;5252;2.0403404;0.01;21.94929
1;5294;2.3392842;0.01;21.954433
1;5264;2.3960202;0.01;21.961266
1;5288;2.1825497;0.01;21.962482
1;5283;2.2869759;0.01;21.973639
1;5271;2.5121326;0.01;21.978472
1;5253;2.647762;0.01;21.979654
1;5276;2.253418;0.01;21.98291
1;5295;2.171748;0.01;21.983992
1;5259;2.304034;0.01;21.991713
1;5265;2.2011385;0.01;21.99393
1;5289;2.376285;0.01;22.000257
1;5284;2.182124;0.01;22.004993
1;5254;2.4169781;0.01;22.009762
1;5277;2.113631;0.01;22.010836
1;5296;2.1539247;0.01;22.013983
1;5272;2.1335433;0.01;22.018652
1;5266;2.1602342;0.01;22.024292
1;5260;2.2442796;0.01;22.025383
1;5290;2.3314638;0.01;22.030457
1;5285;2.5482504;0.01;22.036806
1;5255;2.2897906;0.01;22.038933
1;5278;2.7429466;0.01;22.042124
1;5297;2.0822341;0.01;22.043306
1;5267;2.240651;0.01;22.046728
1;5273;2.2230623;0.01;22.05041
1;5291;2.2872987;0.01;22.051588
1;5261;2.2917385;0.01;22.055592
1;5298;2.1416848;0.01;22.058456
1;5279;2.1998873;0.01;22.064291
1;5299;2.249122;0.01;22.07379
1;5300;2.0352776;0.01;22.107704
1;5336;2.2991598;0.01;22.108755
1;5324;2.4530957;0.01;22.108877
1;5318;2.169952;0.01;22.1142
1;5306;2.1277;0.01;22.116518
1;5330;2.1747398;0.01;22.116528
1;5348;2.288353;0.01;22.11984
1;5301;2.1470335;0.01;22.134676
1;5307;2.1552076;0.01;22.136068
1;5337;2.30141;0.01;22.138393
1;5342;2.190575;0.01;22.13851
1;5319;2.4128287;0.01;22.143078
1;5331;2.1780736;0.01;22.144255
1;5308;2.3248389;0.01;22.145144
1;5349;2.4584584;0.01;22.148642
1;5325;2.1711872;0.01;22.162827
1;5310;2.4373364;0.01;22.163872
1;5332;2.1259491;0.01;22.173903
1;5313;2.1177676;0.01;22.182583
1;5320;2.1901488;0.01;22.183243
1;5317;2.3013015;0.01;22.18666
1;5312;2.288058;0.01;22.193066
1;5326;2.4250793;0.01;22.193752
1;5343;2.0806236;0.01;22.195705
1;5304;2.3446043;0.01;22.200115
1;5321;2.5372357;0.01;22.20033
1;5333;2.5594614;0.01;22.203716
1;5322;2.3504894;0.01;22.211603
1;5338;2.0665867;0.01;22.213808
1;5309;2.3020535;0.01;22.226347
1;5311;2.1617618;0.01;22.226824
1;5305;2.3775597;0.01;22.23083
1;5302;2.4159963;0.01;22.23166
1;5339;2.371232;0.01;22.24101
1;5344;2.281569;0.01;22.241364
1;5323;2.1657345;0.01;22.2427
1;5347;2.0039055;0.01;22.24296
1;5334;2.3376513;0.01;22.24553
1;5314;2.1353216;0.01;22.250507
1;5329;1.9951899;0.01;22.252947
1;5327;2.3316877;0.01;22.257011
1;5345;2.2617033;0.01;22.257645
1;5335;2.3023248;0.01;22.266218
1;5303;2.4872916;0.01;22.267801
1;5340;2.1672401;0.01;22.271318
1;5315;2.072218;0.01;22.274061
1;5346;2.159765;0.01;22.274233
1;5328;2.2545478;0.01;22.2777
1;5341;2.2999933;0.01;22.2872
1;5316;2.1855845;0.01;22.288927
1;5386;2.2127283;0.01;22.324404
1;5350;1.9590693;0.01;22.32487
1;5356;2.4948719;0.01;22.325111
1;5362;2.292346;0.01;22.325617
1;5392;2.4420936;0.01;22.327328
1;5368;2.5855522;0.01;22.333544
1;5380;1.9921657;0.01;22.337753
1;5374;2.184574;0.01;22.342916
1;5398;2.1544356;0.01;22.342964
1;5387;1.9645839;0.01;22.351995
1;5393;2.1955073;0.01;22.356686
1;5369;2.3038998;0.01;22.363487
1;5351;2.3386657;0.01;22.36595
1;5381;2.2340937;0.01;22.369621
1;5357;2.1643553;0.01;22.370758
1;5375;1.9456757;0.01;22.378965
1;5363;2.3855748;0.01;22.388218
1;5399;2.436521;0.01;22.389898
1;5394;2.278895;0.01;22.390013
1;5353;2.2950268;0.01;22.401617
1;5359;2.2445066;0.01;22.4092
1;5370;2.101252;0.01;22.414232
1;5376;2.1531677;0.01;22.415585
1;5364;2.3517945;0.01;22.417725
1;5388;2.3529606;0.01;22.419914
1;5395;2.23846;0.01;22.420868
1;5382;2.209875;0.01;22.430378
1;5360;2.2825472;0.01;22.446316
1;5358;2.1987991;0.01;22.452393
1;5354;2.1065845;0.01;22.454086
1;5383;2.3157282;0.01;22.458035
1;5365;2.2689686;0.01;22.458134
1;5367;2.1641994;0.01;22.460394
1;5371;2.004511;0.01;22.461294
1;5384;2.195293;0.01;22.46697
1;5389;2.0458264;0.01;22.46905
1;5352;2.2795274;0.01;22.471106
1;5377;2.152415;0.01;22.472551
1;5396;2.2050667;0.01;22.472744
1;5355;2.2867007;0.01;22.48396
1;5361;2.6277971;0.01;22.48986
1;5366;2.2430005;0.01;22.49054
1;5372;2.2213962;0.01;22.493614
1;5385;2.2542105;0.01;22.494223
1;5390;2.2195382;0.01;22.495216
1;5397;2.2807305;0.01;22.498468
1;5378;1.8636118;0.01;22.501558
1;5391;2.203845;0.01;22.510498
1;5373;2.3287914;0.01;22.515125
1;5379;2.152012;0.01;22.51919
1;5400;2.4146626;0.01;22.55291
1;5436;2.499261;0.01;22.554518
1;5418;2.4289763;0.01;22.55457
1;5430;2.1557732;0.01;22.555092
1;5442;2.1590192;0.01;22.555815
1;5412;2.6847885;0.01;22.55593
1;5406;2.2023065;0.01;22.556744
1;5448;2.462203;0.01;22.574614
1;5419;2.28417;0.01;22.58455
1;5443;2.7064316;0.01;22.586485
1;5403;2.095461;0.01;22.586647
1;5431;2.1330307;0.01;22.589754
1;5409;2.2531607;0.01;22.590405
1;5401;2.1310256;0.01;22.594326
1;5424;2.1077657;0.01;22.597939
1;5449;2.5060265;0.01;22.607212
1;5407;2.2280447;0.01;22.610598
1;5420;2.1554449;0.01;22.614004
1;5404;2.1876228;0.01;22.615976
1;5425;2.1033254;0.01;22.63218
1;5415;2.2220979;0.01;22.63259
1;5402;2.7588353;0.01;22.639057
1;5437;2.1147003;0.01;22.644701
1;5410;2.7693472;0.01;22.64699
1;5444;2.2826135;0.01;22.652264
1;5427;2.1801822;0.01;22.654638
1;5408;2.2493713;0.01;22.659409
1;5416;2.3369608;0.01;22.659597
1;5413;2.1896966;0.01;22.666471
1;5432;2.3541489;0.01;22.675333
1;5411;2.312918;0.01;22.67789
1;5426;2.1241686;0.01;22.684687
1;5433;2.4218166;0.01;22.68651
1;5421;2.3023582;0.01;22.690983
1;5438;2.3919873;0.01;22.6921
1;5405;2.4320264;0.01;22.692287
1;5441;2.3474092;0.01;22.693108
1;5417;2.2699826;0.01;22.695616
1;5445;2.1021545;0.01;22.69625
1;5414;2.2314193;0.01;22.698576
1;5428;2.250789;0.01;22.700974
1;5439;2.188749;0.01;22.704992
1;5434;2.1949027;0.01;22.712202
1;5446;2.2756023;0.01;22.717674
1;5429;2.2367258;0.01;22.719826
1;5422;2.1538544;0.01;22.720312
1;5440;2.753548;0.01;22.722658
1;5423;2.35979;0.01;22.736628
1;5435;2.3915102;0.01;22.741793
1;5447;2.679201;0.01;22.74223
1;5450;2.181095;0.01;22.776531
1;5462;2.1738923;0.01;22.776644
1;5456;2.4139483;0.01;22.77754
1;5474;2.0326111;0.01;22.77772
1;5480;2.3391957;0.01;22.777723
1;5468;2.2043767;0.01;22.778143
1;5492;2.1473901;0.01;22.778631
1;5498;2.1276333;0.01;22.796993
1;5486;2.15231;0.01;22.798203
1;5451;2.1473827;0.01;22.805656
1;5463;2.147813;0.01;22.805738
1;5457;2.0798368;0.01;22.806807
1;5469;2.0682242;0.01;22.807621
1;5493;2.4690669;0.01;22.810131
1;5453;2.1903086;0.01;22.824083
1;5475;2.0961964;0.01;22.824427
1;5452;2.1344705;0.01;22.836994
1;5458;2.14838;0.01;22.837698
1;5470;2.2145617;0.01;22.841654
1;5481;2.8343043;0.01;22.84376
1;5494;2.1393;0.01;22.844227
1;5499;2.205536;0.01;22.846884
1;5465;2.2696538;0.01;22.859146
1;5487;2.839973;0.01;22.86394
1;5460;2.2683809;0.01;22.866486
1;5471;2.070874;0.01;22.872314
1;5477;2.143199;0.01;22.873396
1;5495;2.2710168;0.01;22.876158
1;5464;2.8177402;0.01;22.881008
1;5482;2.1505656;0.01;22.890062
1;5476;2.7736773;0.01;22.903255
1;5459;2.2919478;0.01;22.903435
1;5478;2.4932497;0.01;22.90461
1;5496;2.4209776;0.01;22.908886
1;5485;2.2261999;0.01;22.911974
1;5454;2.120602;0.01;22.914137
1;5488;2.3461823;0.01;22.914295
1;5466;2.1923354;0.01;22.920614
1;5489;2.1389039;0.01;22.922361
1;5483;2.4575505;0.01;22.924198
1;5472;2.1697202;0.01;22.924568
1;5461;2.2636032;0.01;22.928238
1;5497;2.253444;0.01;22.93749
1;5479;2.1747916;0.01;22.941149
1;5455;2.056629;0.01;22.941723
1;5490;2.0948653;0.01;22.946749
1;5484;2.0971198;0.01;22.946913
1;5467;2.4199436;0.01;22.95204
1;5473;2.0854053;0.01;22.954508
1;5491;2.3399732;0.01;22.962128
1;5500;2.3032746;0.01;22.996292
1;5506;2.2299528;0.01;22.996624
1;5542;2.1980429;0.01;22.996708
1;5536;2.336368;0.01;22.997162
1;5518;2.2291608;0.01;22.997702
1;5512;2.114526;0.01;22.997839
1;5524;2.164116;0.01;22.999535
1;5530;2.1840284;0.01;23.01655
1;5548;2.7300117;0.01;23.017962
1;5507;2.3055604;0.01;23.026928
1;5503;2.0817273;0.01;23.037874
1;5525;2.2503686;0.01;23.042797
1;5537;2.11059;0.01;23.047009
1;5531;2.3335757;0.01;23.050264
1;5543;2.1956546;0.01;23.053211
1;5519;2.2279909;0.01;23.054409
1;5508;2.2019517;0.01;23.056385
1;5549;2.2814777;0.01;23.056395
1;5509;2.085998;0.01;23.057734
1;5501;2.0413704;0.01;23.058226
1;5513;2.31347;0.01;23.059284
1;5538;2.1712754;0.01;23.075096
1;5544;2.8554306;0.01;23.081701
1;5526;2.2634377;0.01;23.085703
1;5515;2.4276392;0.01;23.087357
1;5514;2.1305203;0.01;23.100325
1;5539;2.102042;0.01;23.105577
1;5532;2.2682462;0.01;23.105743
1;5502;2.2092938;0.01;23.10935
1;5520;2.528591;0.01;23.110012
1;5510;2.2108858;0.01;23.113081
1;5523;2.1689527;0.01;23.11583
1;5521;2.0554514;0.01;23.11917
1;5545;2.3073843;0.01;23.119806
1;5504;2.2876096;0.01;23.124676
1;5516;2.375524;0.01;23.128107
1;5533;2.171464;0.01;23.130938
1;5527;2.1906552;0.01;23.136713
1;5540;2.8007202;0.01;23.139385
1;5511;2.1533422;0.01;23.14602
1;5522;2.211034;0.01;23.149662
1;5546;2.1638253;0.01;23.152002
1;5505;2.3076994;0.01;23.152655
1;5517;2.0547507;0.01;23.153812
1;5534;2.2314804;0.01;23.163252
1;5528;2.4683905;0.01;23.168312
1;5541;2.0677552;0.01;23.16858
1;5547;2.168787;0.01;23.17073
1;5535;2.1128583;0.01;23.178686
1;5529;2.1676142;0.01;23.186535
1;5574;2.170274;0.01;23.220667
1;5550;2.8177972;0.01;23.22068
1;5568;2.4136853;0.01;23.220741
1;5562;2.3842657;0.01;23.22122
1;5592;2.3653722;0.01;23.221403
1;5556;2.4294276;0.01;23.221731
1;5580;2.3457453;0.01;23.221737
1;5586;2.2167392;0.01;23.23046
1;5593;2.123374;0.01;23.24947
1;5569;2.3837283;0.01;23.250443
1;5575;2.4304128;0.01;23.251421
1;5557;2.4053533;0.01;23.252214
1;5581;2.293038;0.01;23.2542
1;5587;2.0600305;0.01;23.2594
1;5598;2.1700175;0.01;23.271692
1;5551;2.1848772;0.01;23.272886
1;5570;2.1497548;0.01;23.283552
1;5563;2.1245399;0.01;23.286226
1;5594;2.41061;0.01;23.287716
1;5582;2.3029864;0.01;23.291279
1;5588;2.2290487;0.01;23.302668
1;5599;2.1731176;0.01;23.305695
1;5571;2.385578;0.01;23.314095
1;5595;2.4890556;0.01;23.317348
